carat	cut	color	clarity	price
1.50	Excellent	J	VS1	5330
1.50	Very Good	M	I1	2011
1.50	Ideal	F	VS2	12847
1.50	Excellent	J	SI3	3494
1.50	Ideal	L	SI2	3356
1.50	Ideal	G	SI3	4255
1.50	Excellent	J	I1	2680
1.50	Ideal	J	I1	2835
1.50	Excellent	G	I1	2975
1.50	Ideal	J	SI1	5831
1.51	Excellent	G	SI2	11145
1.51	Ideal	H	SI1	5913
1.51	Ideal	L	VS2	7520
1.51	Ideal	G	SI1	9257
1.51	Ideal	G	SI2	7712
1.51	Excellent	G	SI1	6875
1.51	Ideal	G	VS2	16301
1.51	Ideal	I	VS2	11977
1.51	Excellent	G	SI1	13640
1.51	Excellent	H	VS2	9515
1.51	Ideal	I	SI2	6690
1.51	Very Good	H	SI2	5083
1.51	Ideal	I	SI1	7152
1.51	Ideal	G	SI1	9398
1.51	Excellent	I	VS2	5506
1.51	Very Good	J	VVS2	4980
1.51	Very Good	J	VS1	4980
1.51	Very Good	I	SI2	4864
1.51	Excellent	I	SI1	5040
1.51	Excellent	F	SI2	5752
1.51	Very Good	J	VS2	6636
1.51	Very Good	H	VS2	6451
1.51	Excellent	G	VS1	7104
1.51	Very Good	G	VS1	7104
1.51	Very Good	I	VVS2	5921
1.51	Very Good	I	SI1	5554
1.51	Very Good	H	SI2	5413
1.51	Very Good	I	VS1	5042
1.51	Very Good	H	VS2	6670
1.51	Very Good	G	SI2	5074
1.51	Good	G	VS1	9016
1.51	Excellent	G	SI2	5676
1.51	Excellent	J	SI1	4872
1.51	Very Good	I	VS1	6940
1.51	Excellent	D	SI2	6147
1.51	Good	D	SI3	3422
1.51	Ideal	G	VS1	8854
1.51	Ideal	F	VS2	8854
1.51	Excellent	H	SI2	10646
1.51	Excellent	H	SI2	10646
1.51	Ideal	F	SI1	7971
1.51	Very Good	D	SI2	4985
1.51	Very Good	J	VS2	4456
1.51	Very Good	H	SI2	4778
1.51	Very Good	I	VS1	5244
1.51	Very Good	I	SI1	5074
1.51	Excellent	J	VVS2	5074
1.51	Ideal	K	VS2	3941
1.51	Ideal	J	VVS2	5074
1.51	Very Good	J	VVS2	5074
1.51	Ideal	I	VS1	5921
1.51	Very Good	K	VS2	3941
1.51	Excellent	I	VS1	5921
1.51	Good	H	VS2	5582
1.51	Excellent	G	VS2	7345
1.51	Excellent	I	SI1	5074
1.51	Excellent	I	SI1	5074
1.51	Ideal	E	SI1	8013
1.51	Ideal	G	VS2	9589
1.51	Ideal	H	SI2	7340
1.51	Ideal	F	VS2	14612
1.51	Ideal	H	SI2	8388
1.51	Ideal	F	SI1	6962
1.51	Ideal	I	VS1	9540
1.51	Ideal	F	SI1	11008
1.51	Ideal	H	SI1	7471
1.51	Excellent	F	SI2	5501
1.51	Excellent	J	VS1	7242
1.51	Excellent	F	VS1	15499
1.51	Excellent	G	SI3	4283
1.51	Ideal	G	SI2	7464
1.51	Excellent	J	VS1	8118
1.51	Ideal	K	VS1	7766
1.51	Excellent	I	VS2	9109
1.51	Excellent	H	SI1	9203
1.51	Very Good	I	VS1	10074
1.51	Good	I	SI3	2694
1.51	Very Good	H	SI2	4991
1.51	Ideal	G	VS2	10914
1.51	Excellent	H	SI2	7266
1.51	Ideal	H	VS2	10050
1.51	Excellent	H	VS2	9648
1.51	Excellent	G	SI1	7980
1.51	Ideal	E	SI2	8742
1.51	Excellent	K	VS2	5870
1.51	Ideal	L	VS1	5157
1.51	Ideal	M	VS2	3990
1.51	Ideal	G	VS2	10284
1.51	Ideal	J	VS1	6990
1.51	Ideal	J	VS2	6374
1.51	Ideal	E	VS2	12467
1.51	Ideal	K	VS2	5451
1.51	Ideal	L	VS2	4704
1.51	Excellent	J	SI2	5509
1.51	Ideal	K	SI2	4852
1.51	Ideal	M	SI1	3556
1.51	Excellent	G	SI2	5509
1.51	Excellent	F	SI1	8759
1.51	Ideal	K	VS1	5718
1.51	Ideal	F	SI2	7591
1.51	Very Good	G	VS1	14078
1.51	Excellent	G	SI1	8645
1.51	Excellent	I	SI1	7064
1.51	Good	E	SI2	7493
1.51	Very Good	E	SI2	8118
1.51	Ideal	F	SI2	8390
1.51	Ideal	I	VS2	7923
1.51	Excellent	D	SI1	10685
1.51	Ideal	E	VS1	16704
1.51	Excellent	E	VS2	13571
1.51	Ideal	E	SI2	8723
1.51	Ideal	F	IF	21344
1.51	Excellent	F	SI1	9714
1.51	Excellent	F	VS1	14246
1.51	Very Good	F	VS2	11726
1.51	Ideal	H	SI1	9687
1.51	Ideal	G	SI2	8191
1.51	Ideal	G	VS2	9768
1.51	Excellent	F	SI2	8759
1.51	Excellent	F	SI1	10091
1.51	Excellent	F	SI1	11463
1.51	Ideal	G	VS2	12028
1.51	Ideal	G	SI2	8272
1.51	Ideal	G	SI2	6599
1.51	Ideal	I	SI2	7137
1.51	Ideal	I	VS2	7039
1.51	Ideal	F	VVS2	18082
1.51	Ideal	G	VS2	11075
1.51	Ideal	J	SI1	7056
1.51	Ideal	H	SI1	9205
1.51	Very Good	H	SI2	5262
1.51	Good	K	VS1	4729
1.51	Ideal	I	SI1	8394
1.51	Ideal	I	SI1	8110
1.51	Very Good	F	SI1	8759
1.51	Ideal	G	SI1	9797
1.51	Ideal	F	VVS1	20614
1.51	Excellent	G	SI2	8150
1.51	Ideal	I	VVS2	7137
1.51	Ideal	F	VS2	14466
1.51	Ideal	G	VS2	12658
1.51	Very Good	E	SI1	10736
1.51	Very Good	E	VS2	14545
1.51	Very Good	D	VS2	12908
1.51	Excellent	H	VS2	10720
1.51	Ideal	G	SI1	9698
1.51	Ideal	H	VS1	11664
1.51	Ideal	H	VS1	11237
1.51	Ideal	H	VS2	10479
1.51	Ideal	I	VS1	9225
1.51	Ideal	I	VS2	9017
1.51	Ideal	I	VS2	9017
1.51	Excellent	I	SI1	8606
1.51	Ideal	L	VVS2	6319
1.51	Ideal	G	VS2	12530
1.51	Ideal	G	VS1	13414
1.51	Ideal	D	SI2	9321
1.51	Excellent	D	SI2	9709
1.51	Ideal	F	VS1	14134
1.51	Ideal	F	VS2	14320
1.51	Ideal	G	VVS1	16714
1.51	Ideal	G	VVS2	15918
1.51	Ideal	J	VS1	8766
1.51	Excellent	G	VVS2	14384
1.51	Excellent	D	VS2	13760
1.51	Ideal	J	VS2	7768
1.51	Excellent	J	VS1	8036
1.51	Excellent	G	SI1	9567
1.51	Ideal	D	SI2	10356
1.51	Ideal	I	VS1	9973
1.51	Excellent	F	VS2	14141
1.51	Ideal	J	SI2	6482
1.51	Excellent	E	SI2	9230
1.51	Excellent	E	I1	6321
1.51	Excellent	E	I1	6093
1.51	Ideal	E	SI1	12146
1.51	Excellent	I	SI1	8498
1.51	Ideal	H	VS2	10612
1.51	Excellent	H	I1	5339
1.51	Excellent	E	SI2	9845
1.51	Excellent	G	SI2	7638
1.51	Good	D	I1	5743
1.51	Ideal	H	SI1	9717
1.51	Ideal	H	VS2	10612
1.51	Ideal	F	VS2	13425
1.51	Ideal	J	SI1	7413
1.51	Excellent	E	SI1	11387
1.51	Ideal	E	VVS1	26603
1.51	Ideal	H	SI1	9353
1.51	Ideal	E	VS2	15333
1.51	Excellent	J	SI2	5372
1.51	Ideal	J	VS2	7199
1.51	Ideal	H	VS1	10952
1.51	Ideal	I	VS2	8901
1.51	Ideal	H	VS1	11379
1.51	Ideal	H	SI1	9717
1.51	Ideal	E	VS1	18871
1.51	Ideal	H	SI1	9717
1.51	Ideal	G	SI2	8606
1.51	Ideal	G	VS2	12530
1.51	Excellent	D	VS1	17361
1.51	Ideal	I	SI1	8606
1.51	Ideal	H	SI2	8221
1.51	Ideal	E	VVS1	32119
1.51	Ideal	D	IF	34265
1.51	Ideal	D	VS1	20051
1.51	Ideal	F	VS2	15215
1.51	Ideal	D	SI2	10356
1.51	Ideal	H	VVS2	12530
1.51	Ideal	G	SI1	10746
1.51	Ideal	G	VS2	12530
1.51	Ideal	H	SI1	10324
1.51	Ideal	H	VS1	11237
1.51	Excellent	F	VVS1	25507
1.51	Ideal	G	SI1	10877
1.51	Ideal	E	VVS1	32119
1.51	Ideal	G	VS2	12530
1.51	Ideal	G	VS1	13936
1.51	Ideal	G	VS2	12530
1.51	Ideal	G	VS2	12530
1.51	Ideal	F	VVS2	25315
1.51	Excellent	E	VVS2	26626
1.51	Excellent	E	SI1	11387
1.51	Ideal	E	SI2	9845
1.51	Ideal	I	VS2	9436
1.51	Excellent	K	SI2	5040
1.51	Ideal	F	VS2	15215
1.51	Ideal	E	VS1	18871
1.51	Ideal	G	SI2	8068
1.51	Ideal	G	VS2	12530
1.51	Ideal	H	VS1	11379
1.51	Ideal	J	I1	4607
1.51	Ideal	E	VS1	18871
1.51	Excellent	H	I1	5673
1.51	Ideal	G	VS1	13936
1.51	Excellent	I	SI1	7530
1.51	Very Good	H	SI2	7501
1.51	Excellent	E	SI2	9230
1.51	Ideal	G	VVS1	16110
1.51	Ideal	E	SI1	12450
1.51	Excellent	F	SI1	11938
1.51	Ideal	I	SI2	7321
1.51	Ideal	F	VS2	15215
1.51	Excellent	I	SI2	6895
1.51	Excellent	F	VS2	15215
1.51	Excellent	D	VVS2	26210
1.51	Ideal	D	SI1	13449
1.51	Ideal	I	VS1	10596
1.51	Ideal	I	VS1	9973
1.51	Ideal	J	VS2	8052
1.51	Excellent	E	VS2	16455
1.51	Ideal	D	VVS2	31644
1.51	Ideal	G	SI1	10746
1.51	Ideal	G	VS2	12530
1.51	Excellent	I	SI1	8606
1.51	Excellent	D	SI2	10356
1.51	Ideal	G	VS1	14285
1.51	Excellent	J	I1	4607
1.51	Ideal	I	SI1	8821
1.51	Ideal	G	I1	5740
1.51	Ideal	I	VS2	8439
1.51	Ideal	G	SI1	9829
1.51	Ideal	H	SI1	9231
1.51	Ideal	J	VS2	6501
1.51	Ideal	E	SI1	11539
1.51	Ideal	I	VS1	9349
1.51	Ideal	H	SI1	9152
1.51	Excellent	F	SI1	10069
1.51	Ideal	G	SI1	9436
1.51	Ideal	G	VS1	12717
1.51	Ideal	E	SI1	11691
1.51	Ideal	H	SI1	9030
1.51	Ideal	F	VS1	17299
1.51	Ideal	F	VS1	16877
1.51	Ideal	F	VS1	17299
1.51	Ideal	F	VS1	15822
1.51	Ideal	I	SI1	7960
1.51	Ideal	I	VS1	8516
1.51	Ideal	K	VS1	6712
1.51	Ideal	G	VS2	11590
1.51	Ideal	K	SI2	5180
1.51	Ideal	H	VS2	9816
1.51	Ideal	F	VS1	16033
1.51	Ideal	J	SI1	7012
1.51	Excellent	K	SI1	5440
1.51	Ideal	E	VS2	15224
1.51	Ideal	F	VS2	13651
1.51	Good	F	SI2	7387
1.51	Excellent	H	VS2	10390
1.51	Very Good	I	VS2	5919
1.51	Excellent	J	VS1	7959
1.51	Excellent	G	SI2	6749
1.51	Ideal	I	VS1	8733
1.51	Ideal	I	SI1	7502
1.51	Very Good	I	I1	4019
1.51	Good	M	SI2	2875
1.51	Very Good	I	SI1	5959
1.51	Ideal	I	SI2	5398
1.51	Excellent	F	VVS2	17402
1.51	Excellent	J	VVS2	7887
1.51	Very Good	F	SI2	6223
1.51	Very Good	L	VS2	3994
1.51	Excellent	M	VVS2	4761
1.51	Very Good	M	VVS1	4049
1.51	Excellent	F	SI2	7835
1.51	Ideal	G	SI1	8098
1.51	Very Good	J	SI2	4520
1.51	Excellent	M	VVS1	4256
1.51	Ideal	E	VVS1	24699
1.51	Very Good	F	VS2	11476
1.51	Excellent	K	VS1	5677
1.51	Very Good	I	VVS1	10011
1.51	Excellent	H	VVS1	11244
1.51	Ideal	G	VS1	14514
1.51	Ideal	I	SI2	7209
1.51	Very Good	J	VS2	3973
1.51	Ideal	D	SI2	9024
1.51	Very Good	I	SI1	5564
1.51	Excellent	H	SI3	4928
1.51	Good	H	SI2	6356
1.51	Ideal	J	VVS2	6310
1.51	Excellent	D	VS2	11032
1.51	Very Good	I	IF	10502
1.51	Ideal	I	VS1	8945
1.51	Ideal	J	VS1	5938
1.51	Very Good	L	VS2	5008
1.51	Excellent	F	SI2	7314
1.51	Very Good	J	VS2	3692
1.51	Very Good	J	SI1	5491
1.51	Very Good	J	SI1	3567
1.51	Excellent	K	VS2	5083
1.51	Very Good	I	SI2	5681
1.51	Very Good	J	SI2	5149
1.51	Very Good	J	SI1	5681
1.51	Very Good	J	VS2	5880
1.51	Very Good	I	SI1	6617
1.51	Very Good	J	VS2	5880
1.51	Very Good	I	VS2	5023
1.51	Very Good	H	SI2	4505
1.51	Good	G	SI2	8233
1.51	Good	G	SI2	8233
1.51	Very Good	I	VS1	7667
1.51	Very Good	J	SI1	5207
1.51	Good	J	SI2	3143
1.51	Very Good	K	VS2	3623
1.51	Very Good	G	VS2	11986
1.51	Very Good	J	SI2	4983
1.51	Good	J	VS2	4172
1.51	Very Good	J	VS2	3692
1.51	Excellent	I	SI2	5681
1.51	Excellent	J	SI1	5681
1.51	Very Good	J	VS1	6633
1.51	Excellent	J	SI1	5681
1.51	Excellent	J	VS2	6048
1.51	Very Good	J	VVS2	7078
1.51	Very Good	J	VS1	5398
1.51	Excellent	I	VS2	7078
1.51	Very Good	I	SI1	6204
1.51	Ideal	H	VS1	10450
1.51	Ideal	I	VS1	8306
1.51	Ideal	J	SI2	6584
1.51	Very Good	H	VS1	7291
1.51	Excellent	D	VS1	16218
1.51	Excellent	K	VS2	4701
1.51	Excellent	G	SI1	7792
1.51	Excellent	E	VS1	21135
1.51	Ideal	E	VS2	19080
1.51	Ideal	E	VS2	16791
1.51	Ideal	F	VS2	16073
1.51	Excellent	K	SI1	3957
1.51	Excellent	J	VS1	6448
1.51	Ideal	F	VS1	11194
1.51	Ideal	J	VS1	5938
1.51	Excellent	J	VS1	5398
1.51	Ideal	L	SI1	4901
1.51	Excellent	J	VVS2	5980
1.51	Excellent	J	VS1	5398
1.51	Excellent	J	VS1	5398
1.51	Excellent	I	SI2	6116
1.51	Ideal	I	SI2	6399
1.51	Ideal	G	VS2	10817
1.51	Excellent	G	SI1	8670
1.51	Very Good	G	SI2	4319
1.51	Ideal	H	SI1	8552
1.51	Ideal	I	VS2	8478
1.51	Excellent	D	VS1	16717
1.51	Good	D	I1	5534
1.51	Ideal	E	VVS2	19961
1.51	Excellent	F	SI2	7078
1.51	Very Good	K	VS2	5083
1.51	Ideal	G	VS1	11910
1.51	Excellent	F	VS2	12238
1.51	Ideal	F	SI2	9286
1.51	Very Good	M	VS1	3600
1.51	Very Good	H	SI3	4500
1.51	Excellent	D	I1	7031
1.51	Ideal	F	VS2	12453
1.51	Very Good	F	VS2	11893
1.51	Excellent	G	VS2	10760
1.51	Very Good	G	VS2	10760
1.51	Good	G	VS2	10271
1.51	Ideal	H	SI1	7694
1.51	Ideal	J	VS2	5782
1.51	Excellent	J	SI1	5302
1.51	Good	J	SI1	6040
1.51	Excellent	M	VVS2	5081
1.51	Very Good	L	VVS1	5877
1.51	Excellent	L	VVS1	5358
1.51	Very Good	K	VVS2	6234
1.51	Very Good	L	SI1	4344
1.51	Excellent	D	SI2	5515
1.51	Ideal	J	SI2	6200
1.51	Excellent	F	VS1	15714
1.51	Ideal	I	VS1	8306
1.51	Very Good	I	SI2	5681
1.51	Ideal	J	VS2	5684
1.51	Excellent	M	SI2	3364
1.51	Ideal	F	SI3	4319
1.51	Ideal	F	SI3	4586
1.51	Very Good	F	I1	4167
1.51	Ideal	F	I1	4091
1.51	Excellent	F	I1	3364
1.51	Excellent	F	I1	3653
1.51	Very Good	F	I1	3577
1.51	Very Good	F	I1	3940
1.51	Very Good	F	I1	3058
1.51	Very Good	F	I1	3211
1.51	Ideal	G	I1	4271
1.51	Ideal	G	I1	3782
1.51	Excellent	E	SI3	3973
1.51	Excellent	L	SI1	3782
1.51	Very Good	J	SI2	5315
1.51	Very Good	G	I1	3287
1.51	Very Good	H	I1	3273
1.51	Ideal	H	I1	3536
1.51	Excellent	H	I1	3134
1.51	Good	H	I1	2798
1.51	Excellent	I	I1	3562
1.51	Ideal	I	I1	3760
1.51	Ideal	E	I1	4115
1.51	Ideal	G	VS2	14255
1.51	Ideal	H	VS2	10463
1.51	Ideal	H	SI2	9413
1.51	Excellent	H	SI2	8274
1.51	Ideal	I	SI2	7638
1.51	Excellent	F	SI1	11531
1.51	Excellent	D	I1	4207
1.51	Ideal	D	SI3	4780
1.51	Excellent	I	VS1	9795
1.51	Good	I	SI1	7058
1.51	Excellent	J	SI2	6200
1.51	Ideal	D	VVS2	28702
1.51	Ideal	E	VS2	12975
1.51	Excellent	G	SI1	10029
1.51	Excellent	G	SI1	9135
1.51	Excellent	K	SI2	5214
1.51	Very Good	K	SI2	3854
1.51	Good	K	SI2	4468
1.51	Very Good	L	SI3	3683
1.51	Very Good	L	SI3	3945
1.51	Very Good	L	SI3	3516
1.51	Good	J	SI1	6409
1.51	Good	J	SI1	4586
1.51	Good	J	VS2	5684
1.51	Very Good	J	VS2	6439
1.51	Very Good	I	I1	3825
1.51	Good	I	SI3	4016
1.51	Excellent	I	SI3	4243
1.51	Very Good	I	SI2	5965
1.51	Very Good	J	SI3	3721
1.51	Excellent	D	VVS2	21527
1.51	Good	D	VS2	13640
1.51	Very Good	I	SI1	7464
1.51	Very Good	G	SI3	4819
1.51	Excellent	H	SI1	9296
1.51	Excellent	H	SI2	8110
1.51	Excellent	I	VS2	8438
1.51	Excellent	I	SI1	9093
1.51	Ideal	F	SI1	12109
1.51	Excellent	F	SI1	11823
1.51	Good	F	SI2	6542
1.51	Ideal	G	VS1	13699
1.51	Ideal	F	VS2	14066
1.51	Very Good	E	SI2	6995
1.51	Very Good	D	SI3	5689
1.51	Ideal	G	SI1	10029
1.51	Ideal	G	VS2	11986
1.51	Ideal	J	SI2	5938
1.51	Ideal	J	VS2	7250
1.51	Ideal	J	VS2	7454
1.51	Excellent	J	SI1	7036
1.51	Ideal	L	VS2	5357
1.51	Excellent	I	SI1	8233
1.51	Very Good	I	SI2	6242
1.51	Very Good	I	SI3	4167
1.51	Ideal	J	VS2	7987
1.51	Ideal	G	VS2	11456
1.51	Ideal	H	VS2	9746
1.51	Ideal	F	VS2	13333
1.51	Ideal	F	VS2	13333
1.51	Very Good	E	SI2	9795
1.51	Ideal	E	SI1	11155
1.51	Ideal	D	VS1	21957
1.51	Excellent	E	SI2	6035
1.51	Excellent	H	SI2	6542
1.51	Very Good	G	SI3	3999
1.51	Excellent	I	SI2	5897
1.51	Ideal	H	SI2	6021
1.51	Excellent	E	SI3	4861
1.51	Ideal	F	SI1	11008
1.51	Ideal	G	SI1	7168
1.51	Excellent	I	SI1	5772
1.51	Ideal	G	SI2	8192
1.51	Excellent	J	SI2	6200
1.51	Excellent	I	VS1	6200
1.51	Ideal	I	SI2	4777
1.51	Excellent	G	SI2	5232
1.51	Ideal	G	SI2	8847
1.51	Excellent	F	VS1	13413
1.51	Ideal	H	SI2	7495
1.51	Ideal	H	SI2	7495
1.51	Ideal	H	SI1	9093
1.51	Ideal	I	SI2	7036
1.51	Ideal	H	SI2	7864
1.51	Ideal	J	SI1	6913
1.51	Very Good	J	SI2	4209
1.51	Good	G	VS1	13332
1.51	Ideal	E	VS1	16908
1.51	Very Good	E	VS2	12784
1.51	Excellent	F	VS1	16145
1.51	Ideal	D	VS1	18713
1.51	Ideal	D	VS2	14643
1.51	Excellent	I	SI1	8069
1.51	Excellent	I	SI2	6913
1.51	Ideal	J	SI1	6872
1.51	Excellent	J	VS1	7454
1.51	Ideal	I	VS1	10111
1.51	Excellent	I	VS2	8806
1.51	Ideal	I	VS1	9459
1.51	Excellent	H	VS2	10111
1.51	Ideal	I	VS2	8970
1.51	Excellent	G	SI2	8192
1.51	Excellent	H	SI2	7864
1.51	Excellent	I	SI1	8233
1.51	Ideal	I	SI2	6954
1.51	Ideal	I	SI2	6954
1.51	Excellent	I	SI2	6954
1.51	Ideal	I	SI1	8233
1.51	Ideal	J	SI2	4041
1.51	Excellent	J	SI2	6324
1.51	Very Good	H	SI2	6021
1.51	Very Good	F	SI2	6200
1.51	Ideal	G	SI1	10111
1.51	Ideal	G	VS2	8356
1.51	Ideal	F	SI2	7066
1.51	Excellent	F	VS1	12895
1.51	Excellent	G	VS2	11171
1.51	Excellent	G	VS2	11171
1.51	Ideal	G	SI2	7124
1.51	Excellent	G	SI2	5553
1.51	Ideal	H	SI2	7645
1.51	Excellent	H	SI2	7048
1.51	Ideal	I	SI1	7233
1.51	Ideal	I	SI2	6305
1.51	Excellent	J	SI2	4601
1.51	Excellent	K	SI1	4975
1.51	Very Good	G	SI2	6995
1.51	Excellent	I	SI2	6755
1.51	Very Good	J	SI1	6116
1.51	Very Good	L	I1	2718
1.51	Excellent	L	IF	6286
1.51	Very Good	D	SI2	7830
1.51	Very Good	D	SI2	9247
1.51	Excellent	E	VVS1	23249
1.51	Ideal	E	VS1	23249
1.51	Excellent	F	VS2	12037
1.51	Ideal	H	SI1	9214
1.51	Excellent	H	SI1	8074
1.51	Excellent	F	SI1	11008
1.51	Ideal	G	VS1	11892
1.51	Excellent	J	SI1	7036
1.51	Excellent	H	SI2	7823
1.51	Ideal	G	SI1	9628
1.51	Ideal	J	SI1	6567
1.51	Ideal	G	VS1	13332
1.51	Ideal	G	VS2	11986
1.51	Ideal	I	VS2	8847
1.51	Excellent	I	SI2	3890
1.51	Ideal	I	SI2	7036
1.51	Ideal	I	SI1	6315
1.51	Excellent	K	SI1	4884
1.51	Excellent	E	SI2	6111
1.51	Excellent	E	VS1	14506
1.51	Excellent	E	SI1	9287
1.51	Ideal	D	VS2	11407
1.51	Very Good	J	SI1	5971
1.51	Excellent	G	VS2	12231
1.51	Very Good	F	SI1	10845
1.51	Very Good	I	SI2	6995
1.51	Ideal	G	VS2	11986
1.51	Ideal	F	VS1	16145
1.51	Ideal	E	SI2	9209
1.51	Excellent	D	SI2	9511
1.51	Ideal	E	VS2	14692
1.51	Ideal	F	VS2	12785
1.51	Excellent	I	SI2	5491
1.51	Very Good	G	SI1	7018
1.51	Very Good	F	SI2	6191
1.51	Ideal	H	SI2	5315
1.51	Ideal	D	VS1	14472
1.51	Very Good	F	SI1	8110
1.51	Ideal	G	VVS1	11815
1.51	Very Good	E	SI2	7254
1.51	Ideal	G	SI2	6617
1.51	Excellent	D	SI2	7896
1.51	Excellent	H	SI1	7471
1.51	Very Good	E	SI1	11465
1.51	Excellent	G	SI1	6613
1.51	Ideal	H	SI2	5847
1.51	Ideal	H	VS1	8749
1.51	Very Good	D	VS2	11734
1.51	Very Good	G	SI2	6093
1.51	Ideal	G	SI2	6617
1.51	Excellent	H	SI2	6191
1.51	Excellent	G	SI2	6370
1.51	Excellent	E	SI2	7065
1.51	Ideal	H	SI2	7864
1.51	Ideal	I	SI1	8452
1.51	Very Good	G	SI2	5119
1.51	Excellent	H	SI2	5953
1.51	Ideal	G	SI1	8061
1.51	Very Good	D	SI1	8353
1.51	Excellent	E	SI2	6238
1.51	Excellent	H	SI1	7471
1.51	Very Good	H	VS2	7683
1.51	Very Good	E	SI1	8872
1.51	Ideal	H	VS1	13373
1.51	Ideal	G	VS2	15003
1.51	Ideal	H	VS2	12965
1.51	Excellent	I	VS2	9377
1.51	Ideal	H	VS2	12557
1.51	Excellent	I	SI1	8274
1.51	Excellent	H	VS2	6995
1.51	Ideal	G	VS2	11347
1.51	Excellent	J	SI2	6283
1.51	Very Good	H	SI2	5794
1.51	Excellent	H	SI2	6032
1.51	Ideal	I	VS1	9201
1.51	Excellent	F	VS2	14064
1.51	Ideal	H	VS2	10152
1.51	Excellent	F	VS1	14423
1.51	Excellent	E	SI2	9543
1.51	Ideal	G	SI1	10029
1.51	Excellent	F	SI2	7078
1.51	Excellent	G	VS1	10132
1.51	Ideal	J	VVS2	6548
1.51	Ideal	G	SI2	6561
1.51	Very Good	G	SI2	6481
1.51	Very Good	E	SI1	8794
1.51	Very Good	H	SI1	7005
1.51	Very Good	I	SI2	5207
1.51	Excellent	F	SI2	8847
1.51	Ideal	H	SI1	7471
1.51	Excellent	F	SI2	7078
1.51	Excellent	D	SI2	6666
1.51	Very Good	I	SI1	6093
1.51	Excellent	I	SI1	6093
1.51	Good	F	SI1	7373
1.51	Excellent	F	VS2	14612
1.51	Very Good	H	SI1	9090
1.51	Very Good	I	SI2	4777
1.51	Ideal	H	SI1	9296
1.51	Ideal	G	SI1	10431
1.51	Ideal	F	VS2	13699
1.51	Ideal	I	SI1	8013
1.51	Ideal	H	VS2	9989
1.51	Very Good	I	SI2	6521
1.51	Excellent	H	SI2	5481
1.51	Ideal	F	VS1	15003
1.51	Ideal	H	SI1	9176
1.51	Ideal	H	VS2	9989
1.51	Ideal	H	VS2	7382
1.51	Ideal	H	VS2	9989
1.51	Ideal	E	VVS1	23836
1.51	Excellent	E	VVS2	17854
1.51	Excellent	F	VS2	12401
1.51	Excellent	F	SI2	7785
1.51	Excellent	G	VS1	8929
1.51	Excellent	I	VS2	8375
1.51	Very Good	I	VS2	5382
1.51	Excellent	H	SI1	6283
1.51	Ideal	E	SI1	10829
1.51	Ideal	E	SI2	8200
1.51	Ideal	G	SI2	8222
1.51	Excellent	F	VS2	13133
1.51	Ideal	E	SI2	8831
1.51	Excellent	K	VS2	6316
1.51	Excellent	H	VVS2	11970
1.51	Ideal	F	SI2	8257
1.51	Ideal	D	IF	37106
1.51	Excellent	H	SI2	4944
1.51	Very Good	I	SI2	4777
1.51	Very Good	I	SI2	4442
1.51	Very Good	E	SI2	4944
1.51	Ideal	G	VS1	12997
1.51	Excellent	D	SI2	7209
1.51	Very Good	K	I1	2888
1.51	Ideal	F	I1	3754
1.51	Ideal	E	VVS1	25652
1.51	Ideal	D	SI2	7299
1.51	Excellent	D	SI1	8921
1.51	Ideal	F	VS1	14638
1.51	Excellent	G	SI1	9628
1.51	Very Good	I	VS2	8611
1.51	Very Good	H	I1	3296
1.51	Good	E	SI1	7315
1.51	Very Good	F	SI2	6429
1.51	Excellent	G	SI1	9361
1.51	Ideal	H	SI1	7005
1.51	Ideal	D	VS2	15166
1.51	Ideal	J	SI2	5764
1.51	Ideal	G	I1	3653
1.51	Ideal	G	VS2	11889
1.51	Ideal	G	VS2	11889
1.51	Excellent	F	SI3	4827
1.51	Ideal	G	SI1	10241
1.51	Very Good	H	SI2	5481
1.51	Very Good	D	VS1	23115
1.51	Ideal	H	SI2	8169
1.51	Excellent	H	VS2	9744
1.51	Very Good	I	VS1	8560
1.51	Ideal	H	SI1	9791
1.51	Ideal	H	SI1	10411
1.51	Ideal	G	VS2	12785
1.51	Ideal	F	VS2	13324
1.51	Ideal	E	VVS1	23505
1.51	Ideal	E	VVS1	23505
1.51	Very Good	E	VS2	10303
1.51	Excellent	K	SI1	6139
1.51	Excellent	G	SI3	5194
1.51	Excellent	G	VS2	6936
1.51	Very Good	J	SI2	3313
1.51	Ideal	H	SI2	7618
1.51	Ideal	F	VS2	13976
1.51	Excellent	J	SI2	4609
1.51	Very Good	D	SI2	9247
1.51	Ideal	I	SI1	7684
1.51	Ideal	E	VVS1	25652
1.51	Very Good	F	SI3	4344
1.51	Ideal	J	SI2	5930
1.51	Ideal	G	SI2	7962
1.51	Very Good	I	VS2	4465
1.51	Excellent	H	VS2	8431
1.51	Very Good	J	SI2	4983
1.51	Very Good	J	SI2	3552
1.51	Very Good	H	SI2	3987
1.51	Excellent	K	SI2	4142
1.51	Ideal	I	SI1	7962
1.51	Ideal	H	SI2	7667
1.51	Ideal	F	SI2	8749
1.51	Ideal	F	I1	3570
1.51	Very Good	H	I1	3127
1.51	Ideal	F	VS2	13144
1.51	Ideal	G	I1	3475
1.51	Ideal	G	VS1	12070
1.51	Ideal	J	SI2	5481
1.51	Ideal	G	VS2	11318
1.51	Ideal	G	VS2	11318
1.51	Ideal	G	SI1	9361
1.51	Ideal	J	SI2	5647
